event_id,player_id,ts,amount,transactions
61172,5AK,2021-12-08 07:00:00,210.31,2.0
61176,5AK,2021-12-08 11:00:00,475.69,6.0
61179,5AK,2021-12-08 14:00:00,434.52,2.0
61209,5AK,2021-12-09 20:00:00,734.92,4.0
61213,5AK,2021-12-10 00:00:00,438.64,3.0
61220,5AK,2021-12-10 07:00:00,254.88,6.0
61232,5AK,2021-12-10 19:00:00,379.75,3.0
61237,5AK,2021-12-11 00:00:00,715.81,4.0
61248,5AK,2021-12-11 11:00:00,680.4,1.0
61262,5AK,2021-12-12 01:00:00,845.46,5.0
61280,5AK,2021-12-12 19:00:00,321.9,9.0
61286,5AK,2021-12-13 01:00:00,875.08,4.0
61306,5AK,2021-12-13 21:00:00,642.05,8.0
61310,5AK,2021-12-14 01:00:00,148.89,7.0
61311,5AK,2021-12-14 02:00:00,750.39,5.0
61320,5AK,2021-12-14 11:00:00,114.0,8.0
61344,5B3,2021-12-01 10:00:00,922.08,5.0
61356,5B3,2021-12-01 22:00:00,942.76,8.0
61358,5B3,2021-12-02 00:00:00,18.56,3.0
61362,5B3,2021-12-02 04:00:00,151.7,2.0
61365,5B3,2021-12-02 07:00:00,62.88,9.0
61370,5B3,2021-12-02 12:00:00,104.43,3.0
61374,5B3,2021-12-02 16:00:00,254.42,2.0
61376,5B3,2021-12-02 18:00:00,511.56,3.0
61393,5B3,2021-12-03 11:00:00,943.65,2.0
61397,5B3,2021-12-03 15:00:00,996.61,9.0
61408,5B3,2021-12-04 02:00:00,856.16,9.0
61411,5B3,2021-12-04 05:00:00,934.03,3.0
61421,5B3,2021-12-04 15:00:00,297.1,5.0
61424,5B3,2021-12-04 18:00:00,68.98,7.0
61427,5B3,2021-12-04 21:00:00,951.08,3.0
61433,5B3,2021-12-05 03:00:00,136.39,7.0
61434,5B3,2021-12-05 04:00:00,759.39,4.0
61437,5B3,2021-12-05 07:00:00,312.12,8.0
61442,5B3,2021-12-05 12:00:00,710.92,5.0
61447,5B3,2021-12-05 17:00:00,804.87,9.0
61457,5B3,2021-12-06 03:00:00,795.92,2.0
61461,5B3,2021-12-06 07:00:00,632.14,10.0
61465,5B3,2021-12-06 11:00:00,96.89,7.0
61469,5B3,2021-12-06 15:00:00,842.99,2.0
61471,5B3,2021-12-06 17:00:00,669.69,4.0
61472,5B3,2021-12-06 18:00:00,578.43,7.0
61473,5B3,2021-12-06 19:00:00,806.54,6.0
61482,5B3,2021-12-07 04:00:00,517.25,5.0
61486,5B3,2021-12-07 08:00:00,524.7,4.0
61492,5B3,2021-12-07 14:00:00,502.67,2.0
61510,5B3,2021-12-08 08:00:00,83.27,10.0
61523,5B3,2021-12-08 21:00:00,896.36,5.0
61537,5B3,2021-12-09 11:00:00,285.45,8.0
61543,5B3,2021-12-09 17:00:00,199.93,9.0
61594,5B3,2021-12-11 20:00:00,565.56,3.0
61621,5B3,2021-12-12 23:00:00,529.78,3.0
61628,5B3,2021-12-13 06:00:00,965.07,4.0
61668,5B3,2021-12-14 22:00:00,615.8,8.0
61672,5BB,2021-12-01 01:00:00,45.48,1.0
61685,5BB,2021-12-01 14:00:00,924.56,3.0
61705,5BB,2021-12-02 10:00:00,526.92,2.0
61710,5BB,2021-12-02 15:00:00,617.12,8.0
61719,5BB,2021-12-03 00:00:00,747.35,3.0
61736,5BB,2021-12-03 17:00:00,513.21,6.0
61777,5BB,2021-12-05 10:00:00,507.51,8.0
61803,5BB,2021-12-06 12:00:00,536.61,7.0
61812,5BB,2021-12-06 21:00:00,165.26,8.0
61818,5BB,2021-12-07 03:00:00,691.45,8.0
61826,5BB,2021-12-07 11:00:00,154.21,9.0
61831,5BB,2021-12-07 16:00:00,480.52,9.0
61833,5BB,2021-12-07 18:00:00,730.22,9.0
61835,5BB,2021-12-07 20:00:00,723.3,3.0
61841,5BB,2021-12-08 02:00:00,42.31,8.0
61862,5BB,2021-12-08 23:00:00,628.43,6.0
61879,5BB,2021-12-09 16:00:00,874.1,4.0
61890,5BB,2021-12-10 03:00:00,731.97,2.0
61899,5BB,2021-12-10 12:00:00,916.2,5.0
61903,5BB,2021-12-10 16:00:00,844.58,9.0
61917,5BB,2021-12-11 06:00:00,530.99,5.0
61925,5BB,2021-12-11 14:00:00,784.33,9.0
61938,5BB,2021-12-12 03:00:00,494.85,7.0
61943,5BB,2021-12-12 08:00:00,436.69,3.0
61947,5BB,2021-12-12 12:00:00,993.22,4.0
61948,5BB,2021-12-12 13:00:00,146.94,4.0
61961,5BB,2021-12-13 02:00:00,43.29,3.0
61965,5BB,2021-12-13 06:00:00,94.42,4.0
61968,5BB,2021-12-13 09:00:00,551.33,3.0
61976,5BB,2021-12-13 17:00:00,237.31,7.0
61980,5BB,2021-12-13 21:00:00,364.64,3.0
61981,5BB,2021-12-13 22:00:00,285.89,1.0
61991,5BB,2021-12-14 08:00:00,329.31,7.0
61994,5BB,2021-12-14 11:00:00,509.78,10.0
62018,5BQ,2021-12-01 10:00:00,240.86,7.0
62023,5BQ,2021-12-01 15:00:00,295.76,2.0
62025,5BQ,2021-12-01 17:00:00,225.68,1.0
62040,5BQ,2021-12-02 08:00:00,140.44,9.0
62053,5BQ,2021-12-02 21:00:00,104.4,3.0
62058,5BQ,2021-12-03 02:00:00,371.14,9.0
62077,5BQ,2021-12-03 21:00:00,457.08,2.0
62089,5BQ,2021-12-04 09:00:00,656.59,8.0
62103,5BQ,2021-12-04 23:00:00,438.16,4.0
62108,5BQ,2021-12-05 04:00:00,864.12,5.0
62110,5BQ,2021-12-05 06:00:00,817.43,7.0
62123,5BQ,2021-12-05 19:00:00,270.18,9.0
62128,5BQ,2021-12-06 00:00:00,477.19,2.0
62148,5BQ,2021-12-06 20:00:00,772.96,3.0
62166,5BQ,2021-12-07 14:00:00,605.85,9.0
62167,5BQ,2021-12-07 15:00:00,345.51,2.0
62168,5BQ,2021-12-07 16:00:00,726.92,7.0
62177,5BQ,2021-12-08 01:00:00,820.96,7.0
62187,5BQ,2021-12-08 11:00:00,187.73,3.0
62228,5BQ,2021-12-10 04:00:00,932.94,3.0
62234,5BQ,2021-12-10 10:00:00,754.44,9.0
62247,5BQ,2021-12-10 23:00:00,715.8,2.0
62258,5BQ,2021-12-11 10:00:00,305.8,2.0
62266,5BQ,2021-12-11 18:00:00,315.37,8.0
62268,5BQ,2021-12-11 20:00:00,802.6,2.0
62287,5BQ,2021-12-12 15:00:00,524.93,8.0
62288,5BQ,2021-12-12 16:00:00,99.81,9.0
62298,5BQ,2021-12-13 02:00:00,907.11,5.0
62301,5BQ,2021-12-13 05:00:00,185.08,6.0
62306,5BQ,2021-12-13 10:00:00,135.73,4.0
62314,5BQ,2021-12-13 18:00:00,187.76,6.0
62318,5BQ,2021-12-13 22:00:00,373.21,6.0
62361,5CR,2021-12-01 16:00:00,124.68,7.0
62366,5CR,2021-12-01 21:00:00,689.05,4.0
62367,5CR,2021-12-01 22:00:00,204.36,8.0
62384,5CR,2021-12-02 15:00:00,813.61,2.0
62389,5CR,2021-12-02 20:00:00,905.13,8.0
62392,5CR,2021-12-02 23:00:00,325.13,6.0
62401,5CR,2021-12-03 08:00:00,25.74,4.0
62405,5CR,2021-12-03 12:00:00,541.91,4.0
62432,5CR,2021-12-04 15:00:00,773.65,2.0
62458,5CR,2021-12-05 17:00:00,807.85,7.0
62492,5CR,2021-12-07 03:00:00,948.73,9.0
62502,5CR,2021-12-07 13:00:00,479.05,8.0
62503,5CR,2021-12-07 14:00:00,444.58,9.0
62509,5CR,2021-12-07 20:00:00,676.62,4.0
62522,5CR,2021-12-08 09:00:00,471.51,8.0
62531,5CR,2021-12-08 18:00:00,519.91,5.0
62557,5CR,2021-12-09 20:00:00,813.29,10.0
62572,5CR,2021-12-10 11:00:00,768.97,4.0
62575,5CR,2021-12-10 14:00:00,549.23,7.0
62589,5CR,2021-12-11 04:00:00,164.8,9.0
62592,5CR,2021-12-11 07:00:00,913.04,9.0
62635,5CR,2021-12-13 02:00:00,706.7,6.0
62644,5CR,2021-12-13 11:00:00,178.3,5.0
62645,5CR,2021-12-13 12:00:00,897.34,6.0
62666,5CR,2021-12-14 09:00:00,363.37,6.0
62680,5CR,2021-12-14 23:00:00,487.58,2.0
62682,5DA,2021-12-01 00:00:00,787.68,2.0
62683,5DA,2021-12-01 01:00:00,841.9,2.0
62694,5DA,2021-12-01 12:00:00,409.1,10.0
62703,5DA,2021-12-01 21:00:00,921.66,5.0
62710,5DA,2021-12-02 04:00:00,890.69,3.0
62718,5DA,2021-12-02 12:00:00,564.72,8.0
62744,5DA,2021-12-03 14:00:00,35.79,5.0
62749,5DA,2021-12-03 19:00:00,853.39,9.0
62759,5DA,2021-12-04 05:00:00,322.84,6.0
62772,5DA,2021-12-04 18:00:00,885.72,5.0
62792,5DA,2021-12-05 14:00:00,543.55,3.0
62805,5DA,2021-12-06 03:00:00,271.3,2.0
62817,5DA,2021-12-06 15:00:00,149.52,7.0
62821,5DA,2021-12-06 19:00:00,114.6,10.0
62830,5DA,2021-12-07 04:00:00,960.86,2.0
62858,5DA,2021-12-08 08:00:00,545.9,5.0
62868,5DA,2021-12-08 18:00:00,389.02,2.0
62869,5DA,2021-12-08 19:00:00,929.36,1.0
62873,5DA,2021-12-08 23:00:00,426.47,9.0
62880,5DA,2021-12-09 06:00:00,51.69,6.0
62891,5DA,2021-12-09 17:00:00,739.32,6.0
62898,5DA,2021-12-10 00:00:00,628.74,10.0
62900,5DA,2021-12-10 02:00:00,486.99,4.0
62927,5DA,2021-12-11 05:00:00,406.73,1.0
62929,5DA,2021-12-11 07:00:00,380.69,7.0
62935,5DA,2021-12-11 13:00:00,331.19,10.0
62942,5DA,2021-12-11 20:00:00,845.48,4.0
62971,5DA,2021-12-13 01:00:00,144.26,9.0
62982,5DA,2021-12-13 12:00:00,176.91,9.0
63007,5DA,2021-12-14 13:00:00,694.3,2.0
63018,5DA,2021-12-15 00:00:00,970.42,8.0
63019,5GQ,2021-12-01 00:00:00,833.13,6.0
63029,5GQ,2021-12-01 10:00:00,288.29,2.0
63038,5GQ,2021-12-01 19:00:00,906.57,4.0
63056,5GQ,2021-12-02 13:00:00,798.23,9.0
63064,5GQ,2021-12-02 21:00:00,581.82,6.0
63073,5GQ,2021-12-03 06:00:00,104.95,9.0
63076,5GQ,2021-12-03 09:00:00,811.73,9.0
63098,5GQ,2021-12-04 07:00:00,126.55,4.0
63105,5GQ,2021-12-04 14:00:00,467.77,9.0
63137,5GQ,2021-12-05 22:00:00,37.87,6.0
63142,5GQ,2021-12-06 03:00:00,182.04,10.0
63150,5GQ,2021-12-06 11:00:00,564.01,4.0
63159,5GQ,2021-12-06 20:00:00,151.95,2.0
63167,5GQ,2021-12-07 04:00:00,851.19,9.0
63170,5GQ,2021-12-07 07:00:00,541.09,2.0
63181,5GQ,2021-12-07 18:00:00,829.67,3.0
63183,5GQ,2021-12-07 20:00:00,68.07,3.0
63188,5GQ,2021-12-08 01:00:00,363.88,10.0
63195,5GQ,2021-12-08 08:00:00,408.84,8.0
63196,5GQ,2021-12-08 09:00:00,845.69,3.0
63205,5GQ,2021-12-08 18:00:00,437.15,8.0
63226,5GQ,2021-12-09 15:00:00,201.63,2.0
63243,5GQ,2021-12-10 08:00:00,349.43,9.0
63247,5GQ,2021-12-10 12:00:00,987.21,8.0
63263,5GQ,2021-12-11 04:00:00,750.94,3.0
63267,5GQ,2021-12-11 08:00:00,917.99,5.0
63279,5GQ,2021-12-11 20:00:00,225.88,9.0
63285,5GQ,2021-12-12 02:00:00,736.86,1.0
63287,5GQ,2021-12-12 04:00:00,396.93,4.0
63294,5GQ,2021-12-12 11:00:00,612.68,5.0
63299,5GQ,2021-12-12 16:00:00,75.15,5.0
63304,5GQ,2021-12-12 21:00:00,468.67,3.0
63323,5GQ,2021-12-13 16:00:00,168.8,7.0
63331,5GQ,2021-12-14 00:00:00,163.77,4.0
63332,5GQ,2021-12-14 01:00:00,64.36,7.0
63355,5GQ,2021-12-15 00:00:00,17.23,8.0
63357,5JH,2021-12-01 01:00:00,988.95,9.0
63363,5JH,2021-12-01 07:00:00,954.01,2.0
63369,5JH,2021-12-01 13:00:00,706.77,3.0
63373,5JH,2021-12-01 17:00:00,585.64,4.0
63400,5JH,2021-12-02 20:00:00,727.44,5.0
63410,5JH,2021-12-03 06:00:00,574.22,3.0
63413,5JH,2021-12-03 09:00:00,388.04,4.0
63416,5JH,2021-12-03 12:00:00,155.81,9.0
63417,5JH,2021-12-03 13:00:00,248.93,6.0
63419,5JH,2021-12-03 15:00:00,302.67,9.0
63441,5JH,2021-12-04 13:00:00,474.23,8.0
63445,5JH,2021-12-04 17:00:00,706.88,2.0
63447,5JH,2021-12-04 19:00:00,236.31,7.0
63451,5JH,2021-12-04 23:00:00,216.56,6.0
63453,5JH,2021-12-05 01:00:00,225.34,5.0
63463,5JH,2021-12-05 11:00:00,739.0,6.0
63490,5JH,2021-12-06 14:00:00,210.59,1.0
63498,5JH,2021-12-06 22:00:00,74.03,8.0
63516,5JH,2021-12-07 16:00:00,12.21,8.0
63522,5JH,2021-12-07 22:00:00,657.91,8.0
63523,5JH,2021-12-07 23:00:00,982.7,7.0
63534,5JH,2021-12-08 10:00:00,753.91,1.0
63538,5JH,2021-12-08 14:00:00,567.97,6.0
63542,5JH,2021-12-08 18:00:00,930.42,3.0
63549,5JH,2021-12-09 01:00:00,347.69,3.0
63584,5JH,2021-12-10 12:00:00,146.95,4.0
63598,5JH,2021-12-11 02:00:00,535.23,4.0
63600,5JH,2021-12-11 04:00:00,88.97,8.0
63617,5JH,2021-12-11 21:00:00,353.43,10.0
63625,5JH,2021-12-12 05:00:00,265.98,9.0
63627,5JH,2021-12-12 07:00:00,142.03,3.0
63633,5JH,2021-12-12 13:00:00,644.28,3.0
63634,5JH,2021-12-12 14:00:00,570.26,2.0
63660,5JH,2021-12-13 16:00:00,155.65,1.0
63683,5JH,2021-12-14 15:00:00,274.45,4.0
63684,5JH,2021-12-14 16:00:00,326.17,9.0
63689,5JH,2021-12-14 21:00:00,400.1,1.0
63690,5JH,2021-12-14 22:00:00,971.84,6.0
63699,5JK,2021-12-01 06:00:00,56.64,1.0
63701,5JK,2021-12-01 08:00:00,259.94,3.0
63711,5JK,2021-12-01 18:00:00,738.96,1.0
63721,5JK,2021-12-02 04:00:00,485.08,9.0
63722,5JK,2021-12-02 05:00:00,905.19,3.0
63725,5JK,2021-12-02 08:00:00,606.45,9.0
63756,5JK,2021-12-03 15:00:00,564.82,2.0
63757,5JK,2021-12-03 16:00:00,228.3,3.0
63771,5JK,2021-12-04 06:00:00,127.29,9.0
63773,5JK,2021-12-04 08:00:00,993.37,6.0
63775,5JK,2021-12-04 10:00:00,363.77,4.0
63784,5JK,2021-12-04 19:00:00,462.57,6.0
63789,5JK,2021-12-05 00:00:00,543.91,6.0
63797,5JK,2021-12-05 08:00:00,220.36,3.0
63823,5JK,2021-12-06 10:00:00,555.68,9.0
63832,5JK,2021-12-06 19:00:00,605.77,4.0
63843,5JK,2021-12-07 06:00:00,245.81,6.0
63853,5JK,2021-12-07 16:00:00,108.4,8.0
63854,5JK,2021-12-07 17:00:00,632.1,7.0
63867,5JK,2021-12-08 06:00:00,291.63,9.0
63868,5JK,2021-12-08 07:00:00,707.52,4.0
63888,5JK,2021-12-09 03:00:00,228.38,7.0
63915,5JK,2021-12-10 06:00:00,605.36,4.0
63930,5JK,2021-12-10 21:00:00,817.75,9.0
63933,5JK,2021-12-11 00:00:00,473.73,9.0
63935,5JK,2021-12-11 02:00:00,406.29,5.0
63938,5JK,2021-12-11 05:00:00,632.89,4.0
63943,5JK,2021-12-11 10:00:00,570.36,5.0
63954,5JK,2021-12-11 21:00:00,369.36,4.0
63957,5JK,2021-12-12 00:00:00,516.03,4.0
63981,5JK,2021-12-13 00:00:00,394.77,4.0
63991,5JK,2021-12-13 10:00:00,332.09,9.0
64004,5JK,2021-12-13 23:00:00,644.95,9.0
64021,5JK,2021-12-14 16:00:00,869.86,3.0
64025,5JK,2021-12-14 20:00:00,138.1,8.0
64033,5JS,2021-12-01 03:00:00,240.24,1.0
64036,5JS,2021-12-01 06:00:00,184.55,2.0
64052,5JS,2021-12-01 22:00:00,233.56,6.0
64073,5JS,2021-12-02 19:00:00,237.78,6.0
64077,5JS,2021-12-02 23:00:00,839.19,8.0
64091,5JS,2021-12-03 13:00:00,93.0,5.0
64096,5JS,2021-12-03 18:00:00,79.91,2.0
64109,5JS,2021-12-04 07:00:00,431.87,6.0
64117,5JS,2021-12-04 15:00:00,936.92,7.0
64121,5JS,2021-12-04 19:00:00,110.14,9.0
64150,5JS,2021-12-06 00:00:00,958.6,6.0
64152,5JS,2021-12-06 02:00:00,938.67,6.0
64174,5JS,2021-12-07 00:00:00,233.85,9.0
64198,5JS,2021-12-08 00:00:00,723.41,3.0
64200,5JS,2021-12-08 02:00:00,549.12,4.0
64215,5JS,2021-12-08 17:00:00,724.41,9.0
64217,5JS,2021-12-08 19:00:00,498.47,5.0
64226,5JS,2021-12-09 04:00:00,869.53,7.0
64246,5JS,2021-12-10 00:00:00,191.05,7.0
64256,5JS,2021-12-10 10:00:00,960.93,6.0
64282,5JS,2021-12-11 12:00:00,199.75,7.0
64295,5JS,2021-12-12 01:00:00,81.13,1.0
64304,5JS,2021-12-12 10:00:00,285.61,4.0
64306,5JS,2021-12-12 12:00:00,448.46,7.0
64310,5JS,2021-12-12 16:00:00,786.62,8.0
64324,5JS,2021-12-13 06:00:00,30.04,5.0
64327,5JS,2021-12-13 09:00:00,438.21,3.0
64336,5JS,2021-12-13 18:00:00,880.66,8.0
64338,5JS,2021-12-13 20:00:00,353.48,9.0
64340,5JS,2021-12-13 22:00:00,445.41,4.0
64346,5JS,2021-12-14 04:00:00,518.25,1.0
64348,5JS,2021-12-14 06:00:00,474.26,8.0
64363,5JS,2021-12-14 21:00:00,44.01,3.0
64369,5L8,2021-12-01 02:00:00,186.4,3.0
64370,5L8,2021-12-01 03:00:00,659.07,1.0
64372,5L8,2021-12-01 05:00:00,194.49,7.0
64384,5L8,2021-12-01 17:00:00,17.52,4.0
64396,5L8,2021-12-02 05:00:00,204.51,2.0
64411,5L8,2021-12-02 20:00:00,505.33,5.0
64433,5L8,2021-12-03 18:00:00,827.49,5.0
64443,5L8,2021-12-04 04:00:00,59.0,6.0
64457,5L8,2021-12-04 18:00:00,537.79,6.0
64480,5L8,2021-12-05 17:00:00,317.25,8.0
64495,5L8,2021-12-06 08:00:00,901.91,8.0
64507,5L8,2021-12-06 20:00:00,468.22,6.0
64519,5L8,2021-12-07 08:00:00,805.77,4.0
64527,5L8,2021-12-07 16:00:00,683.42,1.0
64532,5L8,2021-12-07 21:00:00,682.92,10.0
64533,5L8,2021-12-07 22:00:00,264.07,5.0
64543,5L8,2021-12-08 08:00:00,826.99,6.0
64548,5L8,2021-12-08 13:00:00,352.75,8.0
64553,5L8,2021-12-08 18:00:00,45.45,7.0
64580,5L8,2021-12-09 21:00:00,689.5,8.0
64587,5L8,2021-12-10 04:00:00,628.15,5.0
64590,5L8,2021-12-10 07:00:00,829.09,5.0
64593,5L8,2021-12-10 10:00:00,540.08,5.0
64607,5L8,2021-12-11 00:00:00,639.5,2.0
64618,5L8,2021-12-11 11:00:00,955.07,1.0
64619,5L8,2021-12-11 12:00:00,845.64,2.0
64625,5L8,2021-12-11 18:00:00,408.6,4.0
64633,5L8,2021-12-12 02:00:00,256.63,3.0
64634,5L8,2021-12-12 03:00:00,846.17,7.0
64641,5L8,2021-12-12 10:00:00,191.55,6.0
64642,5L8,2021-12-12 11:00:00,270.8,3.0
64652,5L8,2021-12-12 21:00:00,770.87,6.0
64655,5L8,2021-12-13 00:00:00,950.42,9.0
64659,5L8,2021-12-13 04:00:00,16.73,1.0
64671,5L8,2021-12-13 16:00:00,353.67,8.0
64699,5L8,2021-12-14 20:00:00,148.11,1.0
64720,5LO,2021-12-01 16:00:00,331.47,4.0
64728,5LO,2021-12-02 00:00:00,405.99,3.0
64732,5LO,2021-12-02 04:00:00,451.06,5.0
64744,5LO,2021-12-02 16:00:00,582.29,2.0
64747,5LO,2021-12-02 19:00:00,977.79,2.0
64750,5LO,2021-12-02 22:00:00,608.71,2.0
64764,5LO,2021-12-03 12:00:00,306.57,3.0
64786,5LO,2021-12-04 10:00:00,283.96,6.0
64805,5LO,2021-12-05 05:00:00,918.47,5.0
64815,5LO,2021-12-05 15:00:00,540.69,5.0
64821,5LO,2021-12-05 21:00:00,552.4,9.0
64823,5LO,2021-12-05 23:00:00,17.49,3.0
64829,5LO,2021-12-06 05:00:00,966.67,2.0
64830,5LO,2021-12-06 06:00:00,511.39,7.0
64831,5LO,2021-12-06 07:00:00,365.07,4.0
64845,5LO,2021-12-06 21:00:00,34.0,5.0
64848,5LO,2021-12-07 00:00:00,48.15,5.0
64863,5LO,2021-12-07 15:00:00,354.95,6.0
64874,5LO,2021-12-08 02:00:00,952.41,8.0
64875,5LO,2021-12-08 03:00:00,340.88,9.0
64885,5LO,2021-12-08 13:00:00,318.25,4.0
64897,5LO,2021-12-09 01:00:00,177.01,9.0
64907,5LO,2021-12-09 11:00:00,953.75,1.0
64909,5LO,2021-12-09 13:00:00,616.58,10.0
64920,5LO,2021-12-10 00:00:00,898.77,8.0
64925,5LO,2021-12-10 05:00:00,297.89,4.0
64933,5LO,2021-12-10 13:00:00,362.26,9.0
64934,5LO,2021-12-10 14:00:00,782.04,5.0
64938,5LO,2021-12-10 18:00:00,149.98,1.0
64940,5LO,2021-12-10 20:00:00,802.26,10.0
64961,5LO,2021-12-11 17:00:00,901.79,5.0
64967,5LO,2021-12-11 23:00:00,974.86,6.0
64981,5LO,2021-12-12 13:00:00,343.14,9.0
64993,5LO,2021-12-13 01:00:00,537.01,8.0
64999,5LO,2021-12-13 07:00:00,118.49,6.0
65016,5LO,2021-12-14 00:00:00,99.82,6.0
65036,5LO,2021-12-14 20:00:00,798.36,3.0
65039,5LO,2021-12-14 23:00:00,798.72,3.0
65042,5OT,2021-12-01 01:00:00,56.69,9.0
65069,5OT,2021-12-02 04:00:00,954.74,3.0
65075,5OT,2021-12-02 10:00:00,205.09,5.0
65116,5OT,2021-12-04 03:00:00,963.41,3.0
65119,5OT,2021-12-04 06:00:00,959.54,4.0
65127,5OT,2021-12-04 14:00:00,583.14,2.0
65132,5OT,2021-12-04 19:00:00,264.86,9.0
65148,5OT,2021-12-05 11:00:00,664.56,1.0
65163,5OT,2021-12-06 02:00:00,115.57,9.0
65169,5OT,2021-12-06 08:00:00,998.97,10.0
65180,5OT,2021-12-06 19:00:00,453.98,2.0
65190,5OT,2021-12-07 05:00:00,529.7,8.0
65214,5OT,2021-12-08 05:00:00,281.97,8.0
65218,5OT,2021-12-08 09:00:00,651.32,2.0
65220,5OT,2021-12-08 11:00:00,115.67,8.0
65223,5OT,2021-12-08 14:00:00,568.27,7.0
65224,5OT,2021-12-08 15:00:00,253.25,7.0
65226,5OT,2021-12-08 17:00:00,536.21,4.0
65228,5OT,2021-12-08 19:00:00,268.18,1.0
65246,5OT,2021-12-09 13:00:00,156.67,9.0
65252,5OT,2021-12-09 19:00:00,251.32,2.0
65278,5OT,2021-12-10 21:00:00,53.55,2.0
65291,5OT,2021-12-11 10:00:00,747.38,4.0
65295,5OT,2021-12-11 14:00:00,398.04,8.0
65299,5OT,2021-12-11 18:00:00,919.68,4.0
65301,5OT,2021-12-11 20:00:00,557.64,3.0
65309,5OT,2021-12-12 04:00:00,914.03,8.0
65338,5OT,2021-12-13 09:00:00,770.53,7.0
65345,5OT,2021-12-13 16:00:00,438.93,8.0
65346,5OT,2021-12-13 17:00:00,516.17,7.0
65353,5OT,2021-12-14 00:00:00,208.22,4.0
65355,5OT,2021-12-14 02:00:00,800.22,4.0
65361,5OT,2021-12-14 08:00:00,702.15,4.0
65380,5R9,2021-12-01 02:00:00,383.65,4.0
65387,5R9,2021-12-01 09:00:00,686.88,9.0
65402,5R9,2021-12-02 00:00:00,939.31,7.0
65407,5R9,2021-12-02 05:00:00,380.59,4.0
65412,5R9,2021-12-02 10:00:00,747.46,3.0
65413,5R9,2021-12-02 11:00:00,851.73,1.0
65426,5R9,2021-12-03 00:00:00,735.85,6.0
65435,5R9,2021-12-03 09:00:00,674.12,8.0
65439,5R9,2021-12-03 13:00:00,134.57,2.0
65441,5R9,2021-12-03 15:00:00,766.71,8.0
65450,5R9,2021-12-04 00:00:00,492.22,4.0
65472,5R9,2021-12-04 22:00:00,177.69,5.0
65518,5R9,2021-12-06 20:00:00,65.33,10.0
65521,5R9,2021-12-06 23:00:00,820.87,2.0
65525,5R9,2021-12-07 03:00:00,829.07,4.0
65534,5R9,2021-12-07 12:00:00,541.08,9.0
65542,5R9,2021-12-07 20:00:00,149.14,4.0
65565,5R9,2021-12-08 19:00:00,514.39,8.0
65572,5R9,2021-12-09 02:00:00,829.98,9.0
65579,5R9,2021-12-09 09:00:00,341.83,2.0
65585,5R9,2021-12-09 15:00:00,602.18,5.0
65587,5R9,2021-12-09 17:00:00,725.3,7.0
65595,5R9,2021-12-10 01:00:00,627.87,7.0
65637,5R9,2021-12-11 19:00:00,201.18,9.0
65661,5R9,2021-12-12 19:00:00,967.52,4.0
65676,5R9,2021-12-13 10:00:00,418.08,5.0
65681,5R9,2021-12-13 15:00:00,95.03,3.0
65685,5R9,2021-12-13 19:00:00,555.49,7.0
65689,5R9,2021-12-13 23:00:00,482.87,2.0
65692,5R9,2021-12-14 02:00:00,375.1,2.0
65698,5R9,2021-12-14 08:00:00,744.27,4.0
65701,5R9,2021-12-14 11:00:00,43.14,1.0
65710,5R9,2021-12-14 20:00:00,618.45,4.0
65716,5TC,2021-12-01 01:00:00,360.41,7.0
65717,5TC,2021-12-01 02:00:00,921.27,3.0
65731,5TC,2021-12-01 16:00:00,829.17,2.0
65735,5TC,2021-12-01 20:00:00,712.83,10.0
65738,5TC,2021-12-01 23:00:00,110.2,6.0
65739,5TC,2021-12-02 00:00:00,257.51,8.0
65743,5TC,2021-12-02 04:00:00,797.17,2.0
65795,5TC,2021-12-04 08:00:00,186.86,10.0
65800,5TC,2021-12-04 13:00:00,961.71,6.0
65804,5TC,2021-12-04 17:00:00,560.43,8.0
65814,5TC,2021-12-05 03:00:00,670.26,10.0
65825,5TC,2021-12-05 14:00:00,881.52,8.0
65827,5TC,2021-12-05 16:00:00,319.01,7.0
65838,5TC,2021-12-06 03:00:00,726.02,9.0
65839,5TC,2021-12-06 04:00:00,95.03,5.0
65842,5TC,2021-12-06 07:00:00,141.06,5.0
65845,5TC,2021-12-06 10:00:00,62.74,3.0
65851,5TC,2021-12-06 16:00:00,805.66,3.0
65854,5TC,2021-12-06 19:00:00,42.32,3.0
65879,5TC,2021-12-07 20:00:00,258.79,3.0
65882,5TC,2021-12-07 23:00:00,436.59,6.0
65895,5TC,2021-12-08 12:00:00,231.53,1.0
65925,5TC,2021-12-09 18:00:00,596.37,9.0
65933,5TC,2021-12-10 02:00:00,382.03,9.0
65946,5TC,2021-12-10 15:00:00,176.57,9.0
65967,5TC,2021-12-11 12:00:00,825.34,6.0
65980,5TC,2021-12-12 01:00:00,197.41,9.0
65985,5TC,2021-12-12 06:00:00,53.37,9.0
65995,5TC,2021-12-12 16:00:00,21.26,9.0
66007,5TC,2021-12-13 04:00:00,694.86,8.0
66012,5TC,2021-12-13 09:00:00,394.24,9.0
66016,5TC,2021-12-13 13:00:00,448.62,10.0
66029,5TC,2021-12-14 02:00:00,21.6,3.0
66038,5TC,2021-12-14 11:00:00,54.45,7.0
66043,5TC,2021-12-14 16:00:00,509.89,5.0
66054,5UG,2021-12-01 02:00:00,784.66,5.0
66059,5UG,2021-12-01 07:00:00,625.5,9.0
